TIMESTAMP,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,AIR_INTAKE_TEMP,SPEED,THROTTLE_POS
1503962175728.0,,,,,0.0,
1503962179731.0,,,,,0.0,
1503962183740.0,,,,,0.0,
1503962192384.0,,,,,0.0,
1503962197979.0,,,,,0.0,
1503962215044.0,,,,,0.0,
1503962219076.0,,,,,0.0,
1503962223101.0,,,,,0.0,
1503962227109.0,,,,,0.0,
1503962231131.0,,,,,0.0,
1503962258619.0,,,,,0.0,
1503962262660.0,,,,,0.0,
1503962266663.0,,,,,0.0,
1503962270681.0,,,,,0.0,
1503962274695.0,,,,,0.0,
1503962278706.0,,,,,0.0,
1503962282711.0,,,,,0.0,
1503962286716.0,,,,,0.0,
1503962290741.0,,,,,0.0,
1503962294760.0,,,,,0.0,
1503962298763.0,,,,,0.0,
1503962302782.0,,,,,0.0,
1503962306797.0,,,,,0.0,
1503962310801.0,,,,,0.0,
1503962314831.0,,,,,0.0,
1503962318835.0,,,,,0.0,
1503962322851.0,,,,,0.0,
1503962326858.0,,,,,0.0,
1503962330863.0,,,,,0.0,
1503962338934.0,,,,,0.0,
1503962342976.0,,,,,0.0,
1503962347016.0,,,,,0.0,
1503962351025.0,,,,,0.0,
1503962355030.0,,,,,0.0,
1503962359038.0,,,,,0.0,
1503962363083.0,,,,,0.0,
1503962367104.0,,,,,0.0,
1503962371121.0,,,,,0.0,
1503962375133.0,,,,,0.0,
1503962379140.0,,,,,0.0,
1503962383171.0,,,,,0.0,
1503962387232.0,,,,,0.0,
1503962391241.0,,,,,0.0,
1503962395261.0,,,,,0.0,
1503962399268.0,,,,,0.0,
1503962403298.0,,,,,0.0,
1503962415041.0,,,,,0.0,
1503962442948.0,,,,,0.0,
1503962458535.0,,,,,0.0,
1503962466098.0,,,,,0.0,
1503962481688.0,,,,,0.0,
1503962490274.0,,,,,0.0,
1503962501206.0,,,,,0.0,
1503962505266.0,,,,,0.0,
1503962512820.0,,,,,0.0,
1503962529082.0,,,,,0.0,
1503962533107.0,,,,,0.0,
1503962537138.0,,,,,0.0,
1503962541152.0,,,,,0.0,
1503962545183.0,,,,,0.0,
1503962549203.0,,,,,0.0,
1503962553220.0,,,,,0.0,
1503962561135.0,,,,,0.0,
1503962565241.0,,,,,0.0,
1503962569243.0,,,,,0.0,
1503962588638.0,,,,,0.0,
1503962609634.0,,,,,0.0,
1503962645570.0,,,,,0.0,
1503962649572.0,,,,,0.0,
1503962653575.0,,,,,0.0,
1503962657577.0,,,,,0.0,
1503962661590.0,,,,,0.0,
1503962665598.0,,,,,0.0,
1503962669602.0,,,,,0.0,
1503962673605.0,,,,,0.0,
1503962677608.0,,,,,0.0,
1503962681625.0,,,,,0.0,
1503962685637.0,,,,,0.0,
1503962689642.0,,,,,0.0,
1503962693644.0,,,,,0.0,
1503962697692.0,,,,,0.0,
1503962701905.0,,,,,0.0,
1503962705909.0,,,,,0.0,
1503962709912.0,,,,,0.0,
1503962713913.0,,,,,0.0,
1503962717921.0,,,,,0.0,
1503962721925.0,,,,,0.0,
1503962725932.0,,,,,0.0,
1503962729937.0,,,,,0.0,
1503962733941.0,,,,,0.0,
1503962737949.0,,,,,0.0,
1503962741952.0,,,,,0.0,
1503962745955.0,,,,,0.0,
1503962749957.0,,,,,0.0,
1503962753959.0,,,,,0.0,
1503962757961.0,,,,,0.0,
1503962761967.0,,,,,0.0,
1503962765974.0,,,,,0.0,
1503962769979.0,,,,,0.0,
1503962773985.0,,,,,0.0,
1503962777996.0,,,,,0.0,
1503962782000.0,,,,,0.0,
1503962786006.0,,,,,0.0,
1503962790010.0,,,,,0.0,
1503962794011.0,,,,,0.0,
1503962798013.0,,,,,0.0,
1503962802023.0,,,,,0.0,
1503962806033.0,,,,,0.0,
1503962810053.0,,,,,0.0,
1503962814063.0,,,,,0.0,
1503962818064.0,,,,,0.0,
1503962822067.0,,,,,0.0,
1503962826071.0,,,,,0.0,
1503962830073.0,,,,,0.0,
1503962834082.0,,,,,0.0,
1503962838091.0,,,,,0.0,
1503962842094.0,,,,,0.0,
1503962846097.0,,,,,0.0,
1503962850100.0,,,,,0.0,
1503962854104.0,,,,,0.0,
1503962858107.0,,,,,0.0,
1503962862110.0,,,,,0.0,
1503962866113.0,,,,,0.0,
1503962870117.0,,,,,0.0,
1503962874120.0,,,,,0.0,
1503962878125.0,,,,,0.0,
1503962882128.0,,,,,0.0,
1503962886134.0,,,,,0.0,
1503962890183.0,,,,,0.0,
1503962894186.0,,,,,0.0,
1503962898189.0,,,,,0.0,
1503962902192.0,,,,,0.0,
1503962906196.0,,,,,0.0,
1503962910403.0,,,,,0.0,
1503962914411.0,,,,,0.0,
1503962918415.0,,,,,0.0,
1503962922418.0,,,,,0.0,
1503962926421.0,,,,,0.0,
1503962930424.0,,,,,0.0,
1503962934432.0,,,,,0.0,
1503962938440.0,,,,,0.0,
1503962942444.0,,,,,0.0,
1503962946448.0,,,,,0.0,
1503962950451.0,,,,,0.0,
1503962954454.0,,,,,0.0,
1503962958458.0,,,,,0.0,
1503962962463.0,,,,,0.0,
1503962966472.0,,,,,0.0,
1503962970475.0,,,,,0.0,
1503962974482.0,,,,,0.0,
1503962978492.0,,,,,0.0,
1503962982508.0,,,,,0.0,
1503962986515.0,,,,,0.0,
1503962990519.0,,,,,0.0,
1503962994662.0,,,,,0.0,
1503962998666.0,,,,,0.0,
1503963002674.0,,,,,0.0,
1503963006683.0,,,,,0.0,
1503963010690.0,,,,,0.0,
1503963014695.0,,,,,0.0,
1503963018699.0,,,,,0.0,
1503963022702.0,,,,,0.0,
1503963026705.0,,,,,0.0,
1503963030712.0,,,,,0.0,
1503963034720.0,,,,,0.0,
1503963038725.0,,,,,0.0,
1503963042734.0,,,,,0.0,
1503963046743.0,,,,,0.0,
1503963050747.0,,,,,0.0,
1503963054752.0,,,,,0.0,
1503963066794.0,,,,,0.0,
1503963070797.0,,,,,0.0,
1503963105368.0,,,,,0.0,
1503963120348.0,,,,,0.0,
1503963124351.0,,,,,0.0,
1503963128355.0,,,,,0.0,
1503963132362.0,,,,,0.0,
1503963136365.0,,,,,0.0,
1503963140368.0,,,,,0.0,
1503963144371.0,,,,,0.0,
1503963148373.0,,,,,0.0,
1503963152381.0,,,,,0.0,
1503963156385.0,,,,,0.0,
1503963160388.0,,,,,0.0,
1503963167123.0,,,,,0.0,
1503963177841.0,,,,,0.0,
1503963202347.0,,,,,0.0,
1503963207670.0,,,,,0.0,
1503963211674.0,,,,,0.0,
1503963215681.0,,,,,0.0,
1503963219684.0,,,,,0.0,
1503963223701.0,,,,,0.0,
1503963251844.0,,,,,0.0,
1503963255852.0,,,,,0.0,
1503963259866.0,,,,,0.0,
1503963263875.0,,,,,0.0,
1503963267884.0,,,,,0.0,
1503963271889.0,,,,,0.0,
1503963275894.0,,,,,0.0,
1503963279955.0,,,,,0.0,
1503963283958.0,,,,,0.0,
1503963287960.0,,,,,0.0,
1503963291962.0,,,,,0.0,
1503963295964.0,,,,,0.0,
1503963299966.0,,,,,0.0,
1503963303968.0,,,,,0.0,
1503963307970.0,,,,,0.0,
1503963311971.0,,,,,0.0,
1503963315973.0,,,,,0.0,
1503963323481.0,,,,,0.0,
1503963327484.0,,,,,0.0,
1503963331603.0,,,,,0.0,
1503963335618.0,,,,,0.0,
1503963339621.0,,,,,0.0,
1503963343649.0,,,,,0.0,
1503963347655.0,,,,,0.0,
1503963351663.0,,,,,0.0,
1503963355670.0,,,,,0.0,
1503963359688.0,,,,,0.0,
1503963363697.0,,,,,0.0,
1503963367702.0,,,,,0.0,
1503963371707.0,,,,,0.0,
1503963375733.0,,,,,0.0,
1503963379740.0,,,,,0.0,
1503963383745.0,,,,,0.0,
1503963387747.0,,,,,0.0,
1503963391754.0,,,,,0.0,
1503963395852.0,,,,,0.0,
1503963399859.0,,,,,0.0,
1503963403922.0,,,,,0.0,
1503963407925.0,,,,,0.0,
1503963422119.0,,,,,0.0,
1503963426123.0,,,,,0.0,
1503963430126.0,,,,,0.0,
1503963434129.0,,,,,0.0,
1503963438137.0,,,,,0.0,
1503963442145.0,,,,,0.0,
1503963448483.0,,,,,0.0,
1503963452491.0,,,,,0.0,
1503963456499.0,,,,,0.0,
1503963460510.0,,,,,0.0,
1503963464517.0,,,,,0.0,
1503963468524.0,,,,,0.0,
1503963472531.0,,,,,0.0,
1503963476535.0,,,,,0.0,
1503963480538.0,,,,,0.0,
1503963484545.0,,,,,0.0,
1503963488548.0,,,,,0.0,
1503963492551.0,,,,,0.0,
1503963496555.0,,,,,0.0,
1503963500557.0,,,,,0.0,
1503963504568.0,,,,,0.0,
1503963508661.0,,,,,0.0,
1503963512693.0,,,,,0.0,
1503963546625.0,,,,,0.0,
1503963550628.0,,,,,0.0,
1503963554630.0,,,,,0.0,
1503963558642.0,,,,,0.0,
1503963562843.0,,,,,0.0,
1503963566846.0,,,,,0.0,
1503963570848.0,,,,,0.0,
1503963574852.0,,,,,0.0,
1503963578853.0,,,,,0.0,
1503963582855.0,,,,,0.0,
1503963586857.0,,,,,0.0,
1503963590859.0,,,,,0.0,
1503963594865.0,,,,,0.0,
1503963598873.0,,,,,0.0,
1503963603113.0,,,,,0.0,
1503963607116.0,,,,,0.0,
1503963611121.0,,,,,0.0,
1503963615126.0,,,,,0.0,
1503963619131.0,,,,,0.0,
1503963623134.0,,,,,0.0,
1503963627141.0,,,,,0.0,
1503963631148.0,,,,,0.0,
1503963635180.0,,,,,0.0,
1503963639231.0,,,,,0.0,
1503963643235.0,,,,,0.0,
1503963647238.0,,,,,0.0,
1503963651250.0,,,,,0.0,
1503963655261.0,,,,,0.0,
1503963659263.0,,,,,0.0,
1503963663273.0,,,,,0.0,
1503963667277.0,,,,,0.0,
1503963671313.0,,,,,0.0,
1503963675321.0,,,,,0.0,
1503963679328.0,,,,,0.0,
1503963683332.0,,,,,0.0,
1503963687334.0,,,,,0.0,
1503963691338.0,,,,,0.0,
1503963695342.0,,,,,0.0,
1503963699344.0,,,,,0.0,
1503963703345.0,,,,,0.0,
1503963707347.0,,,,,0.0,
1503963711352.0,,,,,0.0,
1503963715356.0,,,,,0.0,
1503963719363.0,,,,,0.0,
1503963723367.0,,,,,0.0,
1503963727371.0,,,,,0.0,
1503963731374.0,,,,,0.0,
1503963735378.0,,,,,0.0,
1503963739383.0,,,,,0.0,
1503963743385.0,,,,,0.0,
1503963747390.0,,,,,0.0,
1503963751392.0,,,,,0.0,
1503963755394.0,,,,,0.0,
1503963759398.0,,,,,0.0,
1503963763408.0,,,,,0.0,
1503963767413.0,,,,,0.0,
1503963771429.0,,,,,0.0,
1503963775443.0,,,,,0.0,
1503963779455.0,,,,,0.0,
1503963783460.0,,,,,0.0,
1503963787464.0,,,,,0.0,
1503963791471.0,,,,,0.0,
1503963795474.0,,,,,0.0,
1503963799482.0,,,,,0.0,
1503963803488.0,,,,,0.0,
1503963807511.0,,,,,0.0,
1503963811524.0,,,,,0.0,
1503963815530.0,,,,,0.0,
1503963819541.0,,,,,0.0,
1503963823548.0,,,,,0.0,
1503963827552.0,,,,,0.0,
1503963831559.0,,,,,0.0,
1503963835565.0,,,,,0.0,
1503963839571.0,,,,,0.0,
1503963843591.0,,,,,0.0,
1503963847602.0,,,,,0.0,
1503963851612.0,,,,,0.0,
1503963855617.0,,,,,0.0,
1503963859625.0,,,,,0.0,
1503963863638.0,,,,,0.0,
1503963867648.0,,,,,0.0,
1503963871652.0,,,,,0.0,
1503963875657.0,,,,,0.0,
1503963879663.0,,,,,0.0,
1503963883668.0,,,,,0.0,
1503963887688.0,,,,,0.0,
1503963891700.0,,,,,0.0,
1503963895708.0,,,,,0.0,
1503963899713.0,,,,,0.0,
1503963903727.0,,,,,0.0,
1503963907732.0,,,,,0.0,
1503963911737.0,,,,,0.0,
1503963915745.0,,,,,0.0,
1503963919755.0,,,,,0.0,
1503963923760.0,,,,,0.0,
1503963927765.0,,,,,0.0,
1503963931768.0,,,,,0.0,
1503963935771.0,,,,,0.0,
1503963939774.0,,,,,0.0,
1503963943788.0,,,,,0.0,
1503963947792.0,,,,,0.0,
1503963951795.0,,,,,0.0,
1503963955799.0,,,,,0.0,
1503963959802.0,,,,,0.0,
1503963963838.0,,,,,0.0,
1503963967847.0,,,,,0.0,
1503963971859.0,,,,,0.0,
1503963976350.0,,,,,0.0,
1503963980354.0,,,,,0.0,
1503963984356.0,,,,,0.0,
1503963988359.0,,,,,0.0,
1503963992362.0,,,,,0.0,
1503963996366.0,,,,,0.0,
1503964000368.0,,,,,0.0,
1503964004372.0,,,,,0.0,
1503964008376.0,,,,,0.0,
1503964012380.0,,,,,0.0,
1503964016388.0,,,,,0.0,
1503964020392.0,,,,,0.0,
1503964024395.0,,,,,0.0,
1503964028399.0,,,,,0.0,
1503964032405.0,,,,,0.0,
1503964036409.0,,,,,0.0,
1503964040411.0,,,,,0.0,
1503964044418.0,,,,,0.0,
1503964051553.0,,,,,0.0,
1503964055558.0,,,,,0.0,
1503964059568.0,,,,,0.0,
1503964063572.0,,,,,0.0,
1503964067577.0,,,,,0.0,
1503964071588.0,,,,,0.0,
1503964075592.0,,,,,0.0,
1503964079595.0,,,,,0.0,
1503964083598.0,,,,,0.0,
1503964087604.0,,,,,0.0,
1503964091611.0,,,,,0.0,
1503964095755.0,,,,,0.0,
1503964099759.0,,,,,0.0,
1503964103764.0,,,,,0.0,
1503964107768.0,,,,,0.0,
1503964111771.0,,,,,0.0,
1503964115784.0,,,,,0.0,
1503964119791.0,,,,,0.0,
1503964123794.0,,,,,0.0,
1503964127797.0,,,,,0.0,
1503964131799.0,,,,,0.0,
1503964135803.0,,,,,0.0,
1503964139807.0,,,,,0.0,
1503964143809.0,,,,,0.0,
1503964147812.0,,,,,0.0,
1503964151815.0,,,,,0.0,
1503964155827.0,,,,,0.0,
1503964159831.0,,,,,0.0,
1503964163836.0,,,,,0.0,
1503964167840.0,,,,,0.0,
1503964171845.0,,,,,0.0,
1503964175847.0,,,,,0.0,
1503964179850.0,,,,,0.0,
1503964183871.0,,,,,0.0,
1503964187875.0,,,,,0.0,
1503964191877.0,,,,,0.0,
1503964195881.0,,,,,0.0,
1503964200019.0,,,,,0.0,
1503964204030.0,,,,,0.0,
1503964208038.0,,,,,0.0,
1503964212052.0,,,,,0.0,
1503964216058.0,,,,,0.0,
1503964220061.0,,,,,0.0,
1503964224065.0,,,,,0.0,
1503964228067.0,,,,,0.0,
1503964232071.0,,,,,0.0,
1503964236079.0,,,,,0.0,
1503964240089.0,,,,,0.0,
1503964244092.0,,,,,0.0,
1503964248103.0,,,,,0.0,
1503964252109.0,,,,,0.0,
1503964256115.0,,,,,0.0,
1503964260122.0,,,,,0.0,
1503964270811.0,,,,,0.0,
1503964274818.0,,,,,0.0,
1503964279082.0,,,,,0.0,
1503964283086.0,,,,,0.0,
1503964287089.0,,,,,0.0,
1503964291093.0,,,,,0.0,
1503964295096.0,,,,,0.0,
1503964304048.0,,,,,0.0,
1503964315672.0,,,,,0.0,
1503964319675.0,,,,,0.0,
1503964323678.0,,,,,0.0,
1503964327680.0,,,,,0.0,
1503964331683.0,,,,,0.0,
1503964338065.0,,,,,0.0,
1503964342068.0,,,,,0.0,
1503964346071.0,,,,,0.0,
1503964352626.0,,,,,0.0,
1503964356629.0,,,,,0.0,
1503964360637.0,,,,,0.0,
1503964364639.0,,,,,0.0,
1503964371902.0,,,,,0.0,
1503964404316.0,,,,,0.0,
1503964408318.0,,,,,0.0,
1503964412321.0,,,,,0.0,
1503964416325.0,,,,,0.0,
1503964420327.0,,,,,0.0,
1503964424330.0,,,,,0.0,
1503964428336.0,,,,,0.0,
1503964432341.0,,,,,0.0,
1503964436343.0,,,,,0.0,
1503964440346.0,,,,,0.0,
1503964444350.0,,,,,0.0,
1503964448353.0,,,,,0.0,
1503964452355.0,,,,,0.0,
1503964456358.0,,,,,0.0,
1503964460367.0,,,,,0.0,
1503964464373.0,,,,,0.0,
1503964468378.0,,,,,0.0,
1503964472381.0,,,,,0.0,
1503964476384.0,,,,,0.0,
1503964480387.0,,,,,0.0,
1503964484394.0,,,,,0.0,
1503964488407.0,,,,,0.0,
1503964492410.0,,,,,0.0,
1503964496418.0,,,,,0.0,
1503964500421.0,,,,,0.0,
1503964504424.0,,,,,0.0,
1503964508431.0,,,,,0.0,
1503964512439.0,,,,,0.0,
1503964516446.0,,,,,0.0,
1503964520450.0,,,,,0.0,
1503964524455.0,,,,,0.0,
1503964528458.0,,,,,0.0,
1503964532459.0,,,,,0.0,
1503964536466.0,,,,,0.0,
1503964540473.0,,,,,0.0,
1503964544481.0,,,,,0.0,
1503964548491.0,,,,,0.0,
1503964552499.0,,,,,0.0,
1503964556506.0,,,,,0.0,
1503964560514.0,,,,,0.0,
1503964564522.0,,,,,0.0,
1503964568529.0,,,,,0.0,
1503964572535.0,,,,,0.0,
1503964576537.0,,,,,0.0,
1503964587679.0,,,,,0.0,
1503964591688.0,,,,,0.0,
1503964596148.0,,,,,0.0,
1503964600154.0,,,,,0.0,
1503964604159.0,,,,,0.0,
1503964608163.0,,,,,0.0,
1503964612170.0,,,,,0.0,
1503964616175.0,,,,,0.0,
1503964620181.0,,,,,0.0,
1503964624188.0,,,,,0.0,
1503964628195.0,,,,,0.0,
1503964632199.0,,,,,0.0,
1503964636215.0,,,,,0.0,
1503964640220.0,,,,,0.0,
1503964644228.0,,,,,0.0,
1503964648232.0,,,,,0.0,
1503964652239.0,,,,,0.0,
1503964656246.0,,,,,0.0,
1503964660249.0,,,,,0.0,
1503964664253.0,,,,,0.0,
1503964668261.0,,,,,0.0,
1503964672264.0,,,,,0.0,
1503964676271.0,,,,,0.0,
1503964680279.0,,,,,0.0,
1503964684288.0,,,,,0.0,
1503964688292.0,,,,,0.0,
1503964692313.0,,,,,0.0,
1503964696319.0,,,,,0.0,
1503964700328.0,,,,,0.0,
1503964704332.0,,,,,0.0,
1503964708339.0,,,,,0.0,
1503964712346.0,,,,,0.0,
1503964716355.0,,,,,0.0,
1503964720361.0,,,,,0.0,
1503964724368.0,,,,,0.0,
1503964728375.0,,,,,0.0,
1503964732413.0,,,,,0.0,
1503964764193.0,,,,,0.0,
1503964799070.0,,,,,0.0,
1503964860288.0,,,,,0.0,
1503964884014.0,,,,,0.0,
1503964888019.0,,,,,0.0,
1503964892022.0,,,,,0.0,
1503964896024.0,,,,,0.0,
1503964900028.0,,,,,0.0,
1503964904031.0,,,,,0.0,
1503964908040.0,,,,,0.0,
1503964912048.0,,,,,0.0,
1503964916055.0,,,,,0.0,
1503964920057.0,,,,,0.0,
1503964924058.0,,,,,0.0,
1503964928059.0,,,,,0.0,
1503964932060.0,,,,,0.0,
1503964936064.0,,,,,0.0,
1503964940392.0,,,,,0.0,
1503964944436.0,,,,,0.0,
1503964948438.0,,,,,0.0,
1503964952941.0,,,,,0.0,
1503964956943.0,,,,,0.0,
1503964960946.0,,,,,0.0,
1503964971046.0,,,,,0.0,
1503964975135.0,,,,,0.0,
1503964979138.0,,,,,0.0,
1503964983192.0,,,,,0.0,
1503964987224.0,,,,,0.0,
1503964991243.0,,,,,0.0,
1503964995250.0,,,,,0.0,
1503964999260.0,,,,,0.0,
1503965003276.0,,,,,0.0,
1503965007285.0,,,,,0.0,
1503965011291.0,,,,,0.0,
1503965015300.0,,,,,0.0,
1503965019306.0,,,,,0.0,
1503965096676.0,,,,,0.0,
1503965100682.0,,,,,0.0,
1503965104685.0,,,,,0.0,
1503965108688.0,,,,,0.0,
1503965112690.0,,,,,0.0,
1503965116692.0,,,,,0.0,
1503965120693.0,,,,,0.0,
1503965137035.0,,,,,0.0,
1503965168529.0,,,,,0.0,
1503965184544.0,,,,,0.0,
1503965196842.0,,,,,0.0,
1503965201956.0,,,,,0.0,
1503965205960.0,,,,,0.0,
1503965209963.0,,,,,0.0,
1503965217695.0,,,,,0.0,
1503965221710.0,,,,,0.0,
1503965225713.0,,,,,0.0,
1503965229714.0,,,,,0.0,
1503965233716.0,,,,,0.0,
1503965237789.0,,,,,0.0,
1503965241791.0,,,,,0.0,
1503965245793.0,,,,,0.0,
1503965249797.0,,,,,0.0,
1503965253799.0,,,,,0.0,
1503965257800.0,,,,,0.0,
1503965261803.0,,,,,0.0,
1503965265808.0,,,,,0.0,
1503965269811.0,,,,,0.0,
1503965273813.0,,,,,0.0,
1503965277815.0,,,,,0.0,
1503965281816.0,,,,,0.0,
1503965285821.0,,,,,0.0,
1503965289831.0,,,,,0.0,
1503965293839.0,,,,,0.0,
1503965327647.0,,,,,0.0,
1503965348971.0,,,,,0.0,
1503965352975.0,,,,,0.0,
1503965357123.0,,,,,0.0,
1503965361130.0,,,,,0.0,
1503965365138.0,,,,,0.0,
1503965369244.0,,,,,0.0,
1503965373246.0,,,,,0.0,
1503965377250.0,,,,,0.0,
1503965381255.0,,,,,0.0,
1503965385258.0,,,,,,
1504217077293.0,79.0,"48,60%",2019.0,30.0,42.0,34%
1504217085299.0,79.0,"52,20%",2261.0,31.0,39.0,35%
1504217093319.0,79.0,"15,70%",1561.0,31.0,26.0,23%
1504217101327.0,80.0,"70,60%",1697.0,31.0,31.0,35%
1504217109344.0,79.0,"41,20%",1396.0,31.0,36.0,30%
1504217117361.0,79.0,"38,40%",2030.0,32.0,30.0,29%
1504217125382.0,78.0,"32,50%",1097.0,32.0,24.0,25%
1504217133427.0,79.0,"29,40%",1066.0,33.0,17.0,25%
1504217141432.0,79.0,"54,50%",1976.0,33.0,31.0,35%
1504217149446.0,78.0,"29,00%",2441.0,33.0,30.0,32%
1504217157462.0,78.0,"16,50%",1459.0,33.0,21.0,22%
1504217165475.0,79.0,"16,50%",1419.0,33.0,24.0,25%
1504217173505.0,79.0,"20,00%",1247.0,33.0,14.0,24%
1504217181517.0,79.0,"26,30%",1122.0,34.0,17.0,24%
1504217189523.0,79.0,"54,10%",2235.0,37.0,34.0,35%
1504217197531.0,78.0,"31,40%",1851.0,36.0,35.0,30%
1504217205545.0,79.0,"16,50%",2022.0,36.0,35.0,25%
1504217213557.0,79.0,"24,70%",1135.0,36.0,29.0,25%
1504217221568.0,79.0,"64,70%",943.0,36.0,33.0,35%
1504217229580.0,79.0,"39,20%",2087.0,36.0,36.0,32%
1504217237594.0,78.0,"16,50%",1519.0,36.0,20.0,23%
1504217245617.0,78.0,"26,70%",1116.0,36.0,19.0,24%
1504217253631.0,78.0,"29,00%",1101.0,37.0,19.0,25%
1504217261640.0,78.0,"42,70%",2093.0,39.0,33.0,33%
1504217269686.0,78.0,"22,70%",1832.0,39.0,34.0,29%
1504217277701.0,79.0,"19,60%",1727.0,39.0,31.0,26%
1504217285707.0,79.0,"15,70%",1522.0,39.0,33.0,23%
1504217293734.0,80.0,"16,90%",1748.0,39.0,29.0,24%
1504217301746.0,80.0,"16,50%",1448.0,39.0,30.0,23%
1504217309761.0,80.0,"20,40%",1787.0,39.0,37.0,25%
1504217317776.0,80.0,"16,10%",1837.0,39.0,34.0,24%
1504217325801.0,80.0,"16,10%",1680.0,39.0,19.0,23%
1504217333826.0,80.0,"40,80%",1084.0,40.0,14.0,27%
1504217341838.0,80.0,"26,70%",1135.0,40.0,13.0,25%
1504217349850.0,80.0,"23,50%",1270.0,41.0,15.0,24%
1504217357861.0,80.0,"24,70%",1239.0,41.0,13.0,23%
1504217365879.0,80.0,"20,00%",1292.0,42.0,7.0,24%
1504217373900.0,80.0,"30,20%",1601.0,43.0,12.0,28%
1504217381941.0,79.0,"18,40%",1287.0,43.0,2.0,23%
1504217389998.0,79.0,"31,00%",1005.0,44.0,10.0,25%
1504217398027.0,79.0,"30,20%",2141.0,45.0,18.0,27%
1504217406040.0,79.0,"22,70%",1448.0,45.0,18.0,26%
1504217414051.0,80.0,"20,40%",1205.0,45.0,14.0,23%
1504217422065.0,80.0,"32,20%",1100.0,46.0,14.0,26%
1504217430071.0,80.0,"29,80%",1102.0,46.0,14.0,25%
1504217438090.0,80.0,"30,60%",1067.0,47.0,13.0,25%
1504217446102.0,80.0,"30,60%",1080.0,48.0,9.0,25%
1504217454621.0,80.0,"41,60%",949.0,48.0,14.0,28%
1504217462648.0,79.0,"32,90%",1045.0,49.0,13.0,26%
1504217470654.0,79.0,"29,40%",1091.0,49.0,13.0,25%
1504217482072.0,79.0,"33,30%",1046.0,50.0,13.0,26%
1504217493907.0,79.0,"34,50%",1017.0,51.0,13.0,26%
1504217501935.0,79.0,"33,70%",1050.0,51.0,13.0,26%
1504217513052.0,79.0,"27,10%",1418.0,52.0,19.0,28%
1504217523075.0,79.0,"51,40%",2157.0,53.0,38.0,35%
1504217533133.0,79.0,"42,70%",2362.0,49.0,49.0,33%
1504217545070.0,80.0,"17,60%",1476.0,49.0,19.0,23%
1504217553173.0,80.0,"23,50%",1701.0,50.0,23.0,27%
1504217561179.0,80.0,"26,70%",2015.0,52.0,28.0,29%
1504217569183.0,80.0,"16,90%",2238.0,51.0,32.0,26%
1504217577193.0,81.0,"17,60%",1726.0,51.0,34.0,25%
1504217585251.0,81.0,"22,40%",1770.0,50.0,36.0,26%
1504217593265.0,81.0,"19,60%",1827.0,49.0,37.0,26%
1504217603134.0,81.0,"18,40%",1076.0,49.0,20.0,22%
1504217613562.0,82.0,"27,10%",1106.0,49.0,23.0,24%
1504217623770.0,83.0,"23,50%",1642.0,48.0,36.0,26%
1504217632114.0,84.0,"20,40%",1092.0,47.0,5.0,22%
1504217643455.0,85.0,"25,50%",1094.0,48.0,6.0,24%
1504217654372.0,86.0,"22,40%",991.0,49.0,0.0,22%
1504217666063.0,87.0,"36,10%",1785.0,49.0,24.0,31%
1504217677900.0,89.0,"49,40%",2052.0,48.0,30.0,34%
1504217687958.0,91.0,"43,10%",2362.0,46.0,37.0,33%
1504217697998.0,93.0,"62,40%",2218.0,43.0,52.0,38%
1504217709670.0,93.0,"31,40%",2964.0,43.0,53.0,31%
1504217721038.0,93.0,"29,00%",1536.0,43.0,44.0,28%
1504217732799.0,93.0,"16,90%",3188.0,41.0,47.0,29%
1504217740807.0,93.0,"17,60%",2919.0,40.0,53.0,29%
1504217748956.0,93.0,"41,60%",2078.0,40.0,45.0,33%
1504217756983.0,93.0,"24,70%",1437.0,41.0,20.0,26%
1504217764997.0,93.0,"27,80%",1120.0,41.0,0.0,25%
1504217773029.0,92.0,"31,00%",1019.0,42.0,0.0,25%
1504217781061.0,92.0,"31,40%",1010.0,43.0,0.0,25%
1504217789095.0,91.0,"31,00%",997.0,44.0,0.0,25%
1504217797099.0,91.0,"54,50%",1285.0,47.0,21.0,33%
1504217805105.0,90.0,"53,70%",2645.0,47.0,40.0,36%
1504217813108.0,90.0,"52,90%",2436.0,44.0,54.0,35%
1504217823067.0,90.0,"17,60%",2837.0,44.0,44.0,29%
1504217831075.0,89.0,"29,00%",1180.0,45.0,28.0,30%
1504217839083.0,88.0,"47,10%",2058.0,46.0,48.0,33%
1504217847089.0,88.0,"21,60%",2639.0,45.0,53.0,30%
1504217855095.0,87.0,"16,90%",2495.0,44.0,38.0,27%
1504217863111.0,87.0,"22,70%",1180.0,44.0,27.0,24%
1504217871115.0,86.0,"16,90%",1456.0,44.0,22.0,23%
1504217879133.0,85.0,"24,30%",1157.0,44.0,10.0,24%
1504217887146.0,85.0,"22,40%",1185.0,45.0,0.0,24%
1504217895149.0,84.0,"23,50%",1375.0,46.0,12.0,25%
1504217903166.0,84.0,"23,90%",1184.0,46.0,1.0,25%
1504217913562.0,84.0,"15,70%",1533.0,47.0,10.0,23%
1504217924779.0,83.0,"41,20%",1136.0,48.0,10.0,32%
1504217936253.0,84.0,"24,30%",989.0,48.0,4.0,23%
1504217944262.0,85.0,"25,50%",982.0,47.0,12.0,26%
1504217955960.0,86.0,"41,60%",1519.0,46.0,23.0,31%
